rating_count,rating,review_time_since_days,rating_label,review_length,location_cluster,street,city,postal_code,sentiment_compound,sentiment_label_vader,sentiment_polarity,sentiment_subjectivity,rating_normalized,review_word_count,rating_vs_sentiment_gap
1670,4,1825,neutral,5,4,724 Broadway,New York,10003,0.4404,positive,0.7,0.6000000000000001,0.75,1,0.3096
1670,4,1460,neutral,9,4,724 Broadway,New York,10003,0.296,positive,0.5,0.5,0.75,3,0.454
1670,5,1825,good,9,4,724 Broadway,New York,10003,0.0,neutral,1.0,0.75,1.0,1,1.0
1670,4,1460,neutral,10,4,724 Broadway,New York,10003,0.6249,positive,0.8,0.75,0.75,2,0.1251
1670,4,2190,neutral,13,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.75,3,0.75
1670,2,1460,bad,3,4,724 Broadway,New York,10003,0.296,positive,0.0,0.0,0.25,1,-0.046
1670,5,1825,good,17,4,724 Broadway,New York,10003,0.6369,positive,0.5,0.6,1.0,3,0.3631
1670,4,1095,neutral,12,4,724 Broadway,New York,10003,0.4404,positive,0.7,0.6000000000000001,0.75,2,0.3096
1670,5,730,good,10,4,724 Broadway,New York,10003,0.4215,positive,0.6,1.0,1.0,2,0.5785
1670,4,1460,neutral,12,4,724 Broadway,New York,10003,0.4404,positive,0.7,0.6000000000000001,0.75,2,0.3096
1670,1,2190,bad,17,4,724 Broadway,New York,10003,-0.4404,negative,-0.6,0.8,0.0,4,0.4404
1670,5,730,good,5,4,724 Broadway,New York,10003,0.6249,positive,0.8,0.75,1.0,1,0.3751
1670,1,1460,bad,22,4,724 Broadway,New York,10003,-0.5267,negative,-1.0,1.0,0.0,3,0.5267
1670,5,1095,good,33,4,724 Broadway,New York,10003,0.1531,positive,-0.15,0.35,1.0,6,0.8469
1670,3,2190,neutral,12,4,724 Broadway,New York,10003,0.4753,positive,0.2791666666666667,0.5,0.5,2,0.0247
1670,5,1825,good,13,4,724 Broadway,New York,10003,0.6249,positive,0.8,0.75,1.0,2,0.3751
1670,4,1825,neutral,17,4,724 Broadway,New York,10003,0.5106,positive,0.6,1.0,0.75,2,0.2394
1670,5,2190,good,7,4,724 Broadway,New York,10003,0.6369,positive,0.5,0.6,1.0,2,0.3631
1670,1,1095,bad,15,4,724 Broadway,New York,10003,-0.4404,negative,-0.6,0.8,0.0,3,0.4404
1670,5,2190,good,14,4,724 Broadway,New York,10003,0.6249,positive,0.275,0.5,1.0,3,0.3751
1670,4,1095,neutral,14,4,724 Broadway,New York,10003,0.6249,positive,0.8,0.75,0.75,2,0.1251
1670,4,730,neutral,11,4,724 Broadway,New York,10003,0.0,neutral,0.1,0.3,0.75,2,0.75
1670,5,1460,good,10,4,724 Broadway,New York,10003,0.4404,positive,0.7,0.6000000000000001,1.0,2,0.5596
1670,4,1095,neutral,2,4,724 Broadway,New York,10003,0.296,positive,0.5,0.5,0.75,1,0.454
1670,5,2190,good,18,4,724 Broadway,New York,10003,0.4019,positive,0.3666666666666667,0.7000000000000001,1.0,3,0.5981
1670,1,1095,bad,13,4,724 Broadway,New York,10003,0.0,neutral,-0.1,0.1,0.0,3,0.0
1670,5,1460,good,16,4,724 Broadway,New York,10003,-0.3612,negative,-0.3,0.3,1.0,3,1.3612
1670,5,1825,good,2,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,1.0,1,1.0
1670,3,1460,neutral,12,4,724 Broadway,New York,10003,-0.4767,negative,-0.4,0.6,0.5,2,0.9767
1670,1,1825,bad,20,4,724 Broadway,New York,10003,-0.7506,negative,-1.0,1.0,0.0,3,0.7506
1670,5,1825,good,11,4,724 Broadway,New York,10003,0.4404,positive,0.7,0.6000000000000001,1.0,2,0.5596
1670,3,1825,neutral,3,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.5,1,0.5
1670,3,2555,neutral,9,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.5,2,0.5
1670,4,1095,neutral,9,4,724 Broadway,New York,10003,0.4215,positive,0.5,1.0,0.75,1,0.3285
1670,4,1825,neutral,17,4,724 Broadway,New York,10003,0.4939,positive,0.2875,0.55,0.75,3,0.2561
1670,5,2190,good,10,4,724 Broadway,New York,10003,0.4404,positive,0.7,0.6000000000000001,1.0,2,0.5596
1670,5,1460,good,3,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,1.0,2,1.0
1670,4,1460,neutral,11,4,724 Broadway,New York,10003,0.2263,positive,0.5,0.5,0.75,2,0.5237
1670,4,1095,neutral,4,4,724 Broadway,New York,10003,0.4404,positive,0.7,0.6000000000000001,0.75,1,0.3096
1670,4,1825,neutral,17,4,724 Broadway,New York,10003,0.0,neutral,0.2,0.6,0.75,4,0.75
1670,4,1460,neutral,10,4,724 Broadway,New York,10003,0.296,positive,0.5,0.5,0.75,3,0.454
1670,5,730,good,16,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,1.0,3,1.0
1670,3,1825,neutral,17,4,724 Broadway,New York,10003,0.0,neutral,-0.16666666666666666,0.5,0.5,2,0.5
1670,5,1460,good,10,4,724 Broadway,New York,10003,0.4215,positive,0.6,1.0,1.0,2,0.5785
1670,5,1460,good,4,4,724 Broadway,New York,10003,0.6369,positive,0.5,0.6,1.0,1,0.3631
1670,2,4015,bad,12,4,724 Broadway,New York,10003,0.0,neutral,-0.30000000000000004,0.39999999999999997,0.25,2,0.25
1670,5,1095,good,12,4,724 Broadway,New York,10003,0.25,positive,0.0,0.0,1.0,2,0.75
1670,5,1825,good,4,4,724 Broadway,New York,10003,0.4215,positive,0.6,1.0,1.0,1,0.5785
1670,5,1095,good,4,4,724 Broadway,New York,10003,0.4404,positive,0.7,0.6000000000000001,1.0,1,0.5596
1670,4,1095,neutral,5,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.75,1,0.75
1670,5,1825,good,3,4,724 Broadway,New York,10003,0.2023,positive,0.5,0.5,1.0,1,0.7977
1670,4,2190,neutral,19,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.75,3,0.75
1670,5,1825,good,7,4,724 Broadway,New York,10003,0.6249,positive,1.0,1.0,1.0,1,0.3751
1670,5,1460,good,14,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,1.0,1,1.0
1670,4,1825,neutral,10,4,724 Broadway,New York,10003,0.4215,positive,0.6,1.0,0.75,2,0.3285
1670,5,1825,good,10,4,724 Broadway,New York,10003,0.4215,positive,0.6,1.0,1.0,2,0.5785
1670,3,1460,neutral,7,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.5,1,0.5
1670,5,1460,good,5,4,724 Broadway,New York,10003,0.6249,positive,0.8,0.75,1.0,1,0.3751
1670,3,1460,neutral,6,4,724 Broadway,New York,10003,0.0,neutral,0.16666666666666666,0.6666666666666666,0.5,1,0.5
1670,1,1460,bad,4,4,724 Broadway,New York,10003,-0.4588,negative,-0.3,0.6,0.0,1,0.4588
1670,1,1095,bad,5,4,724 Broadway,New York,10003,-0.6249,negative,-1.0,1.0,0.0,1,0.6249
1670,3,1825,neutral,16,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.5,2,0.5
1670,5,1460,good,19,4,724 Broadway,New York,10003,0.0,neutral,-0.15,0.39999999999999997,1.0,2,1.0
1670,2,1460,bad,12,4,724 Broadway,New York,10003,-0.3412,negative,0.7,0.6000000000000001,0.25,2,0.5912
1670,1,1460,bad,4,4,724 Broadway,New York,10003,-0.4588,negative,-0.3,0.6,0.0,1,0.4588
1670,5,2555,good,7,4,724 Broadway,New York,10003,0.5859,positive,0.6000000000000001,0.9,1.0,1,0.4141
1670,4,240,neutral,4,4,724 Broadway,New York,10003,0.4404,positive,0.7,0.6000000000000001,0.75,1,0.3096
1670,4,1095,neutral,33,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.75,6,0.75
1670,1,365,bad,13,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.0,1,0.0
1670,5,1460,good,3,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,1.0,1,1.0
1670,3,1825,neutral,9,4,724 Broadway,New York,10003,0.0,neutral,-0.732421875,0.3,0.5,1,0.5
1670,5,1825,good,16,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,1.0,4,1.0
1670,3,2190,neutral,11,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.5,2,0.5
1670,5,1095,good,3,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,1.0,1,1.0
1670,2,1460,bad,4,4,724 Broadway,New York,10003,-0.4767,negative,-0.4,0.6,0.25,1,0.7267
1670,1,1825,bad,12,4,724 Broadway,New York,10003,-0.5423,negative,-0.6999999999999998,0.6666666666666666,0.0,2,0.5423
1670,4,2190,neutral,18,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.75,2,0.75
1670,4,1095,neutral,5,4,724 Broadway,New York,10003,0.4019,positive,0.3666666666666667,0.7000000000000001,0.75,1,0.3481
1670,5,2555,good,15,4,724 Broadway,New York,10003,-0.296,negative,0.3333333333333333,0.5,1.0,3,1.296
1670,2,1460,bad,26,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.25,4,0.25
1670,5,1460,good,20,4,724 Broadway,New York,10003,0.6369,positive,0.5,0.6,1.0,3,0.3631
1670,2,1825,bad,7,4,724 Broadway,New York,10003,0.0,neutral,-0.16666666666666666,0.5,0.25,1,0.25
1670,4,2190,neutral,5,4,724 Broadway,New York,10003,0.4019,positive,0.3666666666666667,0.7000000000000001,0.75,1,0.3481
1670,3,1825,neutral,12,4,724 Broadway,New York,10003,-0.4404,negative,-0.6,0.8,0.5,2,0.9404
1670,4,365,neutral,4,4,724 Broadway,New York,10003,0.4404,positive,0.7,0.6000000000000001,0.75,1,0.3096
1670,4,1095,neutral,17,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.75,4,0.75
1670,3,1825,neutral,14,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.5,3,0.5
1670,5,1825,good,11,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,1.0,1,1.0
1670,4,1460,neutral,15,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.75,2,0.75
1670,4,1460,neutral,16,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.75,3,0.75
1670,3,1460,neutral,10,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.5,1,0.5
1670,5,30,good,9,4,724 Broadway,New York,10003,0.5719,positive,1.0,1.0,1.0,1,0.4281
1670,5,30,good,194,4,724 Broadway,New York,10003,0.908,positive,0.29,0.32,1.0,36,0.092
1670,1,180,bad,100,4,724 Broadway,New York,10003,-0.296,negative,-0.1,0.1,0.0,19,0.296
1670,1,30,bad,79,4,724 Broadway,New York,10003,-0.2232,negative,-0.3333333333333333,0.5,0.0,10,0.2232
1670,2,300,bad,62,4,724 Broadway,New York,10003,-0.34,negative,-0.5,1.0,0.25,12,0.59
1670,1,150,bad,144,4,724 Broadway,New York,10003,-0.8313,negative,-0.32749999999999996,0.4416666666666667,0.0,27,0.8313
1670,5,120,good,72,4,724 Broadway,New York,10003,0.6486,positive,1.0,0.3,1.0,14,0.3514
1670,3,30,neutral,102,4,724 Broadway,New York,10003,0.0,neutral,-0.275,0.55,0.5,17,0.5
1670,3,30,neutral,50,4,724 Broadway,New York,10003,0.4404,positive,0.5,0.5,0.5,10,0.0596
1670,1,330,bad,822,4,724 Broadway,New York,10003,-0.8807,negative,-0.10909090909090909,0.4454545454545455,0.0,161,0.8807
1670,1,300,bad,179,4,724 Broadway,New York,10003,-0.3612,negative,-0.2513888888888889,0.4305555555555556,0.0,33,0.3612
1670,1,300,bad,188,4,724 Broadway,New York,10003,-0.8978,negative,-0.22777777777777777,0.7027777777777778,0.0,36,0.8978
1670,5,365,good,162,4,724 Broadway,New York,10003,0.3919,positive,-0.14687499999999998,0.425,1.0,28,0.6081
1670,2,180,bad,52,4,724 Broadway,New York,10003,-0.6928,negative,0.0062500000000000056,0.4,0.25,10,0.9428
1670,5,60,good,26,4,724 Broadway,New York,10003,0.875,positive,0.611111111111111,0.7222222222222222,1.0,4,0.125
1670,1,1460,bad,427,4,724 Broadway,New York,10003,-0.8127,negative,-0.012797619047619047,0.4889880952380953,0.0,81,0.8127
1670,5,240,good,62,4,724 Broadway,New York,10003,0.8462,positive,0.20416666666666666,0.5192307692307693,1.0,11,0.1538
1670,2,270,bad,65,4,724 Broadway,New York,10003,-0.2263,negative,0.0,0.6785714285714286,0.25,11,0.4763
1670,5,330,good,99,4,724 Broadway,New York,10003,0.0,neutral,0.3383333333333334,0.7550000000000001,1.0,12,1.0
1670,5,240,good,105,4,724 Broadway,New York,10003,-0.4596,negative,-0.2944444444444444,0.8166666666666668,1.0,20,1.4596
1670,1,330,bad,104,4,724 Broadway,New York,10003,0.6042,positive,0.09583333333333333,0.6000000000000001,0.0,17,-0.6042
1670,2,1095,bad,312,4,724 Broadway,New York,10003,0.9556,positive,0.16249999999999998,0.35000000000000003,0.25,53,-0.7056
1670,2,365,bad,178,4,724 Broadway,New York,10003,-0.3818,negative,-0.125,0.23846153846153847,0.25,34,0.6318
1670,4,150,neutral,36,4,724 Broadway,New York,10003,0.0,neutral,0.15,0.6499999999999999,0.75,6,0.75
1670,2,1825,bad,189,4,724 Broadway,New York,10003,-0.2105,negative,0.10476190476190479,0.5775510204081632,0.25,34,0.4605
1670,1,240,bad,106,4,724 Broadway,New York,10003,-0.3306,negative,-0.65,0.8,0.0,20,0.3306
1670,3,330,neutral,42,4,724 Broadway,New York,10003,0.0,neutral,-0.05000000000000002,0.5,0.5,9,0.5
1670,5,365,good,77,4,724 Broadway,New York,10003,0.0,neutral,-0.15,0.8366666666666666,1.0,16,1.0
1670,1,1825,bad,710,4,724 Broadway,New York,10003,-0.9908,negative,-0.45768939393939395,0.7296464646464647,0.0,131,0.9908
1670,5,7,good,10,4,724 Broadway,New York,10003,0.4576,positive,0.47666666666666674,0.9100000000000001,1.0,2,0.5424
1670,1,240,bad,76,4,724 Broadway,New York,10003,0.1779,positive,0.25,0.75,0.0,14,-0.1779
1670,3,1460,neutral,190,4,724 Broadway,New York,10003,0.1655,positive,0.05075757575757575,0.3303030303030303,0.5,35,0.3345
1670,3,210,neutral,47,4,724 Broadway,New York,10003,0.2732,positive,0.05000000000000002,0.5,0.5,8,0.2268
1670,1,365,bad,46,4,724 Broadway,New York,10003,-0.5267,negative,0.4,0.4,0.0,7,0.5267
1670,4,330,neutral,54,4,724 Broadway,New York,10003,0.6597,positive,0.35000000000000003,0.5166666666666667,0.75,10,0.0903
1670,1,1460,bad,171,4,724 Broadway,New York,10003,-0.3384,negative,-0.3299999999999999,0.6,0.0,31,0.3384
1670,2,1095,bad,109,4,724 Broadway,New York,10003,-0.7645,negative,-0.24083333333333334,0.55,0.25,19,1.0145
1670,1,365,bad,39,4,724 Broadway,New York,10003,0.0622,positive,5.551115123125783e-17,0.6333333333333333,0.0,9,-0.0622
1670,3,365,neutral,76,4,724 Broadway,New York,10003,-0.3865,negative,-0.26923076923076916,0.46153846153846156,0.5,16,0.8865
1670,2,1460,bad,97,4,724 Broadway,New York,10003,-0.2235,negative,0.04666666666666667,0.5,0.25,18,0.4735
1670,5,240,good,19,4,724 Broadway,New York,10003,0.7233,positive,0.5733333333333334,0.8500000000000001,1.0,4,0.2767
1670,3,1460,neutral,81,4,724 Broadway,New York,10003,-0.0387,neutral,0.04999999999999999,0.7000000000000001,0.5,13,0.5387
1670,4,730,neutral,75,4,724 Broadway,New York,10003,-0.1695,negative,0.3333333333333333,0.5,0.75,12,0.9195
1670,1,365,bad,114,4,724 Broadway,New York,10003,-0.5255,negative,-0.40185185185185185,0.44629629629629636,0.0,21,0.5255
1670,4,365,neutral,38,4,724 Broadway,New York,10003,0.0,neutral,0.23333333333333334,0.25,0.75,7,0.75
1670,1,365,bad,73,4,724 Broadway,New York,10003,-0.8276,negative,-0.8499999999999999,0.8333333333333333,0.0,13,0.8276
1670,2,1460,bad,62,4,724 Broadway,New York,10003,-0.4404,negative,-0.21666666666666667,0.6000000000000001,0.25,12,0.6904
1670,1,1095,bad,71,4,724 Broadway,New York,10003,-0.0951,negative,-0.14166666666666666,0.4,0.0,12,0.0951
1670,5,365,good,58,4,724 Broadway,New York,10003,0.8555,positive,0.5916666666666667,0.65,1.0,15,0.1445
1670,3,365,neutral,35,4,724 Broadway,New York,10003,0.2263,positive,0.25,0.3125,0.5,7,0.2737
1670,3,1095,neutral,58,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.5,10,0.5
1670,4,1460,neutral,54,4,724 Broadway,New York,10003,0.7184,positive,0.45,0.6916666666666668,0.75,11,0.0316
1670,1,1460,bad,147,4,724 Broadway,New York,10003,0.5106,positive,0.3333333333333333,0.6666666666666666,0.0,24,-0.5106
1670,1,210,bad,22,4,724 Broadway,New York,10003,-0.2799,negative,-0.9099999999999998,0.8666666666666667,0.0,4,0.2799
1670,1,1095,bad,73,4,724 Broadway,New York,10003,-0.34,negative,-0.6,0.9,0.0,17,0.34
1670,5,300,good,13,4,724 Broadway,New York,10003,0.3384,positive,0.2,0.3,1.0,3,0.6616
1670,2,1460,bad,92,4,724 Broadway,New York,10003,-0.5423,negative,-0.20714285714285707,0.6011904761904762,0.25,17,0.7923
1670,5,1095,good,63,4,724 Broadway,New York,10003,0.8074,positive,0.35000000000000003,0.8666666666666667,1.0,14,0.1926
1670,1,1095,bad,97,4,724 Broadway,New York,10003,-0.1083,negative,0.0,0.0,0.0,19,0.1083
1670,3,1460,neutral,102,4,724 Broadway,New York,10003,-0.2944,negative,-0.025,0.675,0.5,18,0.7944
1670,5,365,good,46,4,724 Broadway,New York,10003,0.6369,positive,0.25,0.35,1.0,11,0.3631
1670,1,1095,bad,89,4,724 Broadway,New York,10003,-0.8442,negative,-0.6666666666666666,0.8500000000000001,0.0,16,0.8442
1670,5,1825,good,71,4,724 Broadway,New York,10003,0.4767,positive,0.39999999999999997,0.46666666666666673,1.0,14,0.5233
1670,3,1825,neutral,152,4,724 Broadway,New York,10003,-0.0258,neutral,-0.16875,0.65625,0.5,32,0.5258
1670,5,1825,good,75,4,724 Broadway,New York,10003,-0.5423,negative,-0.6999999999999998,0.6666666666666666,1.0,14,1.5423
1670,1,1460,bad,81,4,724 Broadway,New York,10003,-0.4012,negative,-0.29333333333333333,0.3666666666666667,0.0,17,0.4012
1670,2,270,bad,17,4,724 Broadway,New York,10003,-0.5255,negative,-1.0,1.0,0.25,2,0.7755
1670,5,1095,good,47,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,1.0,9,1.0
1670,3,1095,neutral,61,4,724 Broadway,New York,10003,-0.7351,negative,-0.2904761904761905,0.47142857142857136,0.5,10,1.2351
1670,4,1825,neutral,62,4,724 Broadway,New York,10003,0.8957,positive,0.7,0.6000000000000001,0.75,12,-0.1457
1670,5,1095,good,36,4,724 Broadway,New York,10003,0.7713,positive,0.7383333333333334,0.9550000000000001,1.0,4,0.2287
1670,2,180,bad,5,4,724 Broadway,New York,10003,-0.1779,negative,0.0,0.0,0.25,1,0.4279
1670,2,1825,bad,37,4,724 Broadway,New York,10003,-0.4497,negative,0.3333333333333333,0.5,0.25,6,0.6997
1670,4,1460,neutral,69,4,724 Broadway,New York,10003,0.0,neutral,0.06818181818181818,0.3522727272727273,0.75,13,0.75
1670,5,1825,good,41,4,724 Broadway,New York,10003,0.8588,positive,0.41041666666666665,0.6583333333333333,1.0,7,0.1412
1670,5,270,good,31,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,1.0,5,1.0
1670,2,2190,bad,63,4,724 Broadway,New York,10003,-0.4449,negative,-0.30000000000000004,0.39999999999999997,0.25,10,0.6949
1670,5,300,good,22,4,724 Broadway,New York,10003,0.4926,positive,0.875,0.6000000000000001,1.0,6,0.5074
1670,3,1460,neutral,38,4,724 Broadway,New York,10003,-0.3491,negative,0.4,0.7,0.5,7,0.8491
1670,5,1095,good,41,4,724 Broadway,New York,10003,0.0,neutral,0.30000000000000004,0.6499999999999999,1.0,8,1.0
1670,4,1825,neutral,46,4,724 Broadway,New York,10003,0.5719,positive,0.1875,0.6333333333333333,0.75,9,0.1781
1670,5,1825,good,34,4,724 Broadway,New York,10003,0.8204,positive,0.855,0.7650000000000001,1.0,5,0.1796
1670,4,365,neutral,16,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.75,2,0.75
1670,5,2555,good,55,4,724 Broadway,New York,10003,0.0,neutral,0.1,0.4,1.0,12,1.0
1670,5,2190,good,53,4,724 Broadway,New York,10003,0.4939,positive,0.375,0.625,1.0,10,0.5061
1670,5,1460,good,38,4,724 Broadway,New York,10003,0.5487,positive,0.0,0.0,1.0,9,0.4513
1670,5,1825,good,47,4,724 Broadway,New York,10003,0.5719,positive,1.0,1.0,1.0,7,0.4281
1670,3,2190,neutral,41,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.5,10,0.5
1670,5,2190,good,44,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,1.0,8,1.0
1670,3,1825,neutral,40,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.5,7,0.5
1670,3,1825,neutral,39,4,724 Broadway,New York,10003,-0.2484,negative,0.2,0.3,0.5,7,0.7484
1670,1,300,bad,4,4,724 Broadway,New York,10003,0.2263,positive,0.5,0.5,0.0,1,-0.2263
1670,5,1460,good,25,4,724 Broadway,New York,10003,0.4927,positive,0.9099999999999999,0.7800000000000001,1.0,5,0.5073
1670,2,1095,bad,10,4,724 Broadway,New York,10003,-0.4927,negative,-0.78,1.0,0.25,2,0.7427
1670,4,1095,neutral,18,4,724 Broadway,New York,10003,0.5719,positive,1.0,1.0,0.75,2,0.1781
1670,5,365,good,16,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,1.0,2,1.0
1670,4,1095,neutral,11,4,724 Broadway,New York,10003,0.5413,positive,0.325,1.0,0.75,2,0.2087
1670,5,1460,good,9,4,724 Broadway,New York,10003,0.5719,positive,1.0,1.0,1.0,1,0.4281
1670,5,1825,good,24,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,1.0,4,1.0
1670,2,1460,bad,32,4,724 Broadway,New York,10003,-0.3818,negative,-0.24375000000000002,0.65,0.25,5,0.6318
1670,4,1460,neutral,20,4,724 Broadway,New York,10003,0.6054,positive,0.020833333333333343,0.6100000000000001,0.75,4,0.1446
1670,5,1095,good,28,4,724 Broadway,New York,10003,0.6077,positive,0.63,0.89,1.0,5,0.3923
1670,4,1825,neutral,47,4,724 Broadway,New York,10003,0.4215,positive,0.3,0.5,0.75,10,0.3285
1670,4,1095,neutral,25,4,724 Broadway,New York,10003,0.4404,positive,0.5,0.5,0.75,5,0.3096
1670,5,1095,good,37,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,1.0,7,1.0
1670,3,1460,neutral,48,4,724 Broadway,New York,10003,0.0,neutral,-0.20833333333333331,0.5,0.5,7,0.5
1670,5,1095,good,30,4,724 Broadway,New York,10003,0.5719,positive,1.0,1.0,1.0,4,0.4281
1670,5,365,good,9,4,724 Broadway,New York,10003,0.5719,positive,1.0,1.0,1.0,1,0.4281
1670,5,730,good,25,4,724 Broadway,New York,10003,0.5719,positive,1.0,1.0,1.0,4,0.4281
1670,5,1460,good,23,4,724 Broadway,New York,10003,0.5719,positive,0.63,0.89,1.0,4,0.4281
1670,4,1095,neutral,12,4,724 Broadway,New York,10003,-0.5848,negative,-0.8749999999999998,0.6666666666666666,0.75,2,1.3348
1670,1,1825,bad,36,4,724 Broadway,New York,10003,0.5859,positive,0.0,0.0,0.0,7,-0.5859
1670,4,1825,neutral,26,4,724 Broadway,New York,10003,0.6597,positive,0.7,0.6000000000000001,0.75,4,0.0903
1670,5,365,good,11,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.25,1.0,2,1.0
1670,5,1825,good,29,4,724 Broadway,New York,10003,0.5719,positive,0.6666666666666666,0.75,1.0,4,0.4281
1670,5,1460,good,20,4,724 Broadway,New York,10003,0.4404,positive,0.7,0.6000000000000001,1.0,4,0.5596
1670,1,1095,bad,16,4,724 Broadway,New York,10003,-0.5379,negative,-0.78,1.0,0.0,3,0.5379
1670,4,1825,neutral,32,4,724 Broadway,New York,10003,0.0,neutral,0.2875,0.4875,0.75,6,0.75
1670,1,1095,bad,19,4,724 Broadway,New York,10003,-0.4404,negative,0.0,0.0,0.0,3,0.4404
1670,3,730,neutral,7,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.5,2,0.5
1670,4,1825,neutral,13,4,724 Broadway,New York,10003,0.5574,positive,0.2875,0.675,0.75,3,0.1926
1670,4,30,neutral,4,4,724 Broadway,New York,10003,0.4404,positive,0.7,0.6000000000000001,0.75,1,0.3096
1670,1,30,bad,3,4,724 Broadway,New York,10003,-0.5423,negative,-0.6999999999999998,0.6666666666666666,0.0,1,0.5423
1670,5,90,good,9,4,724 Broadway,New York,10003,0.5719,positive,1.0,1.0,1.0,1,0.4281
1670,3,2555,neutral,7,4,724 Broadway,New York,10003,0.431,positive,0.3499999999999999,0.6666666666666666,0.5,2,0.069
1670,3,60,neutral,7,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.5,1,0.5
1670,3,30,neutral,7,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.5,1,0.5
1670,5,60,good,9,4,724 Broadway,New York,10003,0.5719,positive,1.0,1.0,1.0,1,0.4281
1670,5,120,good,9,4,724 Broadway,New York,10003,0.5719,positive,1.0,1.0,1.0,1,0.4281
1670,1,120,bad,3,4,724 Broadway,New York,10003,-0.5423,negative,-0.6999999999999998,0.6666666666666666,0.0,1,0.5423
1670,2,1095,bad,9,4,724 Broadway,New York,10003,0.0,neutral,-0.5,0.7,0.25,1,0.25
1670,3,120,neutral,7,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.5,1,0.5
1670,4,120,neutral,4,4,724 Broadway,New York,10003,0.4404,positive,0.7,0.6000000000000001,0.75,1,0.3096
1670,3,150,neutral,7,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.5,1,0.5
1670,2,150,bad,4,4,724 Broadway,New York,10003,-0.4767,negative,-0.4,0.6,0.25,1,0.7267
1670,4,180,neutral,4,4,724 Broadway,New York,10003,0.4404,positive,0.7,0.6000000000000001,0.75,1,0.3096
1670,4,270,neutral,4,4,724 Broadway,New York,10003,0.4404,positive,0.7,0.6000000000000001,0.75,1,0.3096
1670,2,1460,bad,14,4,724 Broadway,New York,10003,-0.4404,negative,-0.6,0.8,0.25,2,0.6904
1670,4,1460,neutral,15,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.75,3,0.75
1670,1,180,bad,3,4,724 Broadway,New York,10003,-0.5423,negative,-0.6999999999999998,0.6666666666666666,0.0,1,0.5423
1670,5,1825,good,4,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,1.0,1,1.0
1670,5,1825,good,5,4,724 Broadway,New York,10003,0.0,neutral,0.4,0.7,1.0,1,1.0
1670,1,1825,bad,3,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.0,1,0.0
1670,5,2555,good,7,4,724 Broadway,New York,10003,0.3612,positive,0.0,0.0,1.0,1,0.6388
1670,5,210,good,9,4,724 Broadway,New York,10003,0.5719,positive,1.0,1.0,1.0,1,0.4281
1670,5,1825,good,4,4,724 Broadway,New York,10003,0.2732,positive,0.0,0.0,1.0,1,0.7268
1670,3,210,neutral,7,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,0.5,1,0.5
1670,5,2190,good,5,4,724 Broadway,New York,10003,0.0,neutral,0.0,0.0,1.0,1,1.0
